331,0,2208.4444,8.6992,12.448,78.1,3.0210000000000004,0.9367,4.6327,22.1063,616.0955,-0.0233,0.1256,0.0038,4.263999999999999,15.88,1.239,3.114,0.6751,0.9958,1014.9178,169.7,5.44,0.0347,140.4818,0.0111,0.0021,2.2498,0.1856,0.0977,10.4565,7.0352,0.0038,,,0.0198,2.2097,36.5177,7.9645,2.9131,3.6741,8.533,34.4615,8.2608,53.0444,249.402,0.5779,537.2809,2.0931,0.2055,0.0615,9.8177,0.0134,46.9253
1111,0,2158.7,6.6169,12.6122,82.21,2.806,0.92,2.2727,23.4616,623.4845,0.0729,0.1411,-0.0027,2.901,15.73,0.8893,3.142,0.8525,0.9977,1000.3791,88.5,7.28,0.061,119.5114,0.0393,0.0022,3.1656,0.1507,0.0363,7.4872,5.553999999999999,0.0035,0.7127,0.0084,0.0251,3.3214,42.254,6.1771,4.1523,5.0108,10.0943,31.3498,4.4811,64.0311,247.216,0.915,530.3745,2.1745,0.1387,0.0459,6.3789,0.0221,23.8407
907,0,2216.5,7.7735,12.478,80.18,2.97,0.9345,-1.79,27.6339,611.5745,0.0384,0.1282,0.0021,6.442,15.77,1.617,3.204,0.5812,0.9972,1009.36,106.8,3.43,0.0298,160.3953,0.0373,0.0036,1.1196,0.0872,0.0841,9.723,6.4918,0.0063,1.1159,0.0062,0.0231,2.7521,42.2737,7.381,2.7396,2.2725,9.2809,30.0366,9.1125,38.7536,265.89,0.7765,532.0973,2.1448,0.497,0.1443,23.1735,0.0099,101.3876
131,1,2171.9,5.5904,12.469,65.55,4.682,0.9332,6.6636,43.541,598.3727,0.1347,0.1349,-0.0087,3.276,15.74,0.9082,3.136,0.7709999999999999,0.9982,1001.0291,164.3,19.99,0.0328,64.1327,0.1579,0.004,3.6991,0.081,0.0776,5.9623,4.4401,0.0059,,0.0421,0.021,2.0627,9.3573,5.7549,4.9359,13.3705,13.1049,44.8598,8.8973,22.6253,263.388,0.6386,527.1709,2.3873,0.562,0.1916,23.5428,0.0119,289.9234
441,1,2196.0889,8.5539,12.6006,79.98,3.312,0.9247,2.4173,26.1512,617.6555,-0.083,0.1366,0.0104,3.175,15.73,0.9413,3.124,0.8361,0.9998,1004.3856,37.0,10.59,0.0396,162.2555,0.0499,0.0053,2.7656,0.0477,0.0782,10.1406,7.8727,0.0061,,0.0063,0.0288,2.6957,43.9001,7.2883,3.5948,7.1468,13.8147,40.4949,9.8724,23.0054,,,532.1854,2.2439,0.3075,0.1085,13.705,0.0162,16.6695
923,0,,7.7663,12.4676,80.93,3.527,0.9336,22.4673,64.414,627.9364,0.033,0.1282,0.0003,6.355,15.71,1.763,2.939,0.5638,0.9961,1013.7167,73.6,3.65,0.0371,,,0.0067,2.716,0.1055,0.0621,6.5461,4.8366,0.0032,1.2186,0.0083,0.0251,,,,,2.5653,17.5159,36.3151,6.6013,12.0588,268.006,1.0189,532.9891,1.7784,0.2423,0.0783,13.6214,0.021,76.0035
1404,0,2200.2111,12.5048,12.5284,8.437999999999999,4.31,0.9223,0.3173,26.9954,634.8427,0.0114,0.1343,0.0008,3.853,15.77,1.163,3.237,0.7069,0.997,997.4334,93.3,8.88,0.0359,80.992,0.0447,0.0015,3.2974,0.0779,0.0306,6.2663,4.5624,0.0053,0.9309,,0.0116,2.1180000000000003,21.9174,6.5804,2.6351,5.9014,14.3801,32.2148,16.4864,28.0255,246.266,1.2988,514.4364,1.866,1.2571,0.3315,67.3679,0.0106,60.543
888,0,2216.5,8.3564,12.5106,79.02,3.014,0.9315,1.4418,25.1014,609.1464,0.0329,0.135,0.0003,6.888999999999999,15.75,1.702,3.895,0.6423,0.9942,1007.2099,204.0,6.93,0.0344,160.3953,0.0373,0.0016,1.2422,0.1419,0.161,9.7244,6.1111,0.0032,1.3213,0.0054,0.0264,2.7521,42.2737,7.381,2.7396,4.6325,24.6169,24.2845,10.5418,38.7536,251.438,0.8139,530.5682,2.1417,0.4214,0.1085,19.6759,0.0145,102.4718
71,0,2191.6667,5.9519,12.5235,79.42,1.886,0.9238,25.4573,20.874,613.8764,-0.0689,0.1323,0.0001,3.776,15.74,1.031,3.41,0.7025,0.9983,1001.2992,127.6,17.77,0.034,244.0673,0.1968,0.0028,0.9425,0.1601,0.0759,7.0902,4.6461,0.0053,,0.0077,0.0124,3.2122,69.965,7.8319,4.2298,12.1942,9.1858,111.4754,9.0894,13.7543,266.228,0.6345,535.4264,2.0184,0.2272,0.0746,11.2549,0.0182,98.1735
1433,0,2150.0556,13.7905,12.5214,81.39,2.501,0.918,-2.8245,31.3699,633.2027,-0.0013,0.1353,0.0048,4.431,15.67,1.087,3.339,0.7348,0.9964,995.6526,63.2,4.26,0.0305,92.9834,0.1408,0.0055,2.719,0.1326,0.0324,7.0276,4.9037,0.0028,0.9045,,0.0193,3.0976,23.5855,4.8824,3.9388,2.9356,10.3376,29.8507,6.895,50.691,264.272,0.5671,529.4391,2.0075,0.3509,0.1086,17.4779,0.012,120.6365
61,0,2220.5445,10.2455,12.5235,14.14,5.103,0.934,13.8118,36.5543,626.81,-0.0409999999999999,0.135,-0.0003,3.133,15.73,0.9034,3.338,0.8434,1.002,1006.1589,158.2,6.67,0.0597,69.4676,0.1989999999999999,0.0027,1.7174,0.4542,0.0224,7.4954,5.8356,0.0044,,0.0257,0.0413,2.0355,18.3198,5.9196,5.9924,4.9417,20.8632,218.1818,11.9059,13.4128,264.056,0.6854,535.7673,2.0382,0.3075,0.0841,15.0879,0.0186,100.1756
1345,0,2223.0444,7.0063,12.5351,81.22,3.137,0.9225,5.17,21.7509,629.0127,0.018,0.1325,0.003,4.185,15.84,1.338,3.045,0.7202,1.001,1010.0437,73.2,9.5,0.0404,101.9967,0.0979,0.0025,2.4296,0.1212,0.0319,5.3147,5.0126,0.0037,2.4054,,0.0077,3.2793,27.0436,1.7676,3.3356,6.4886,6.3973,48.4048,10.3199,13.2644,264.272,0.5671,532.3427,2.0841,0.2392,0.0663,11.4779,0.0164,160.5042
1558,0,2217.4111,8.6079,12.4386,81.29,2.229,0.9317,5.9345,17.8357,625.6173,,0.1296,0.0018,4.749,15.72,1.3430000000000002,3.037,0.6102,0.9977,1002.4237,103.8,4.93,,103.283,0.0584,0.0037,1.4476,0.1307,0.09,8.378,6.4451,0.006,1.0716,,0.0299,2.5029,31.8238,6.1766,3.0962,3.6369,7.4798,44.9761,9.8289,57.0019,270.314,0.6767,532.17,2.151,0.5035,0.1463,23.4054,0.013,176.6783
1520,0,2223.5333,10.2245,12.6037,78.21,2.8080000000000003,0.9306,-3.9073,30.5276,615.53,0.0113,0.1313,0.0025,4.775,15.77,1.461,3.259,0.6595,0.9965,1015.5533,115.1,10.23,0.0509,227.3199,0.0349,0.0027,1.2773,0.1688,0.1005,10.4888,7.2171,0.0039,2.2526,,0.0321,2.8243,46.1236,7.7043,3.3453,6.9496,21.0508,55.81399999999999,6.401,38.5903,261.868,0.8812,529.31,2.286,0.2984,0.1061,13.0533,0.0151,122.9917
1080,0,2178.4667,8.259,12.6122,80.84,3.59,0.9224,0.6009,25.8992,620.3545,0.0739,0.1354,0.0035,3.135,15.71,0.9318,3.102,0.8318,0.9981,1001.3102,52.4,6.63,0.037,61.665,0.0337,0.002,2.8514,0.1466,0.0381,6.1607,4.9265,0.0069,1.8751,,0.022,3.2041,22.1896,5.8016,4.1147,4.5318,12.6233,26.455,11.8085,41.3971,247.108,0.7878,532.0064,1.9363,0.1874,0.0554,9.6762,0.0162,51.5105
467,0,2230.7555,6.0974,12.5471,76.15,2.9560000000000004,0.9289,1.0291,26.5379,620.47,-0.0635,0.1282,-0.0015,3.494,15.75,1.078,2.8160000000000003,0.6887,0.999,996.2163,193.3,9.6,0.0245,92.7185,0.0979,0.0046,2.7516,0.4006,0.0848,11.9693,6.6539,0.0065,,0.0033,0.0143,2.3445,20.5875,6.7325,3.5622,6.678999999999999,9.2971,46.1825,8.9496,16.633,264.272,0.5671,532.7609,1.9518,0.1517,0.042,7.7724,0.0138,63.0838
1453,0,2167.6888,12.8039,12.3858,79.43,2.945,0.9172,0.2945,28.293000000000003,638.4664,-0.0461,0.1329,0.0013,4.224,15.72,1.262,3.108,0.6814,0.9974,997.157,71.0,14.17,0.0272,95.7361,0.0422,0.0047,3.6676,0.1515,0.0356,6.4774,5.0028,0.0045,0.5503,,0.0203,2.1590000000000003,29.4617,4.99,3.0799,9.6409,19.5166,24.2669,8.7762,40.3018,264.272,0.5671,529.8827,1.9602,0.4564,0.1355,23.282,0.0177,38.9527
1257,0,2211.4,6.8766,12.3535,77.34,2.305,0.9225,1.7909,21.7279,640.1427,-0.0157,0.13,0.002,4.269,16.01,1.144,2.937,0.6778,0.9982,1009.9953,50.3,7.74,0.0541,483.4778,0.2089,0.0043,2.9701,0.1331,0.0326,9.1761,6.3418,0.0047,1.2748,,0.0114,3.3101,101.4548,7.2433,3.8793,5.1569,8.9689,34.0645,9.3536,23.81,279.696,0.6908,532.0945,2.0071,0.2919,0.0868,14.5448,0.0145,68.2176
1157,0,2175.1222,11.0311,12.4804,78.7,2.932,0.9226,-1.4355,29.2212,621.7564,-0.0002,0.1424,-0.0012,2.923,15.73,1.295,3.338,0.8343,0.9986,1007.144,196.2,6.66,0.0301,139.0641,0.0355,0.0021,1.4441,0.1113,0.0328,5.1637,4.5614,0.0036,1.1943,0.0,0.032,2.1102,45.5465,4.3692,9.69,4.497,25.5612,25.9542,8.0788,17.2047,264.272,0.5671,531.8136,2.0854,0.3551,0.1168,17.0283,0.015,51.0695
710,0,2215.3889,12.3807,12.459,79.05,3.395,0.9288,1.9255,23.1949,622.0164,-0.0202,0.132,0.0002,3.358,15.88,0.9176,3.123,0.8318,0.9986,1000.2793,74.3,8.97,0.0363,59.2057,0.0545,0.004,1.8333,0.0792,0.0911,10.4509,6.5294,0.0028,,,0.0114,2.7354,10.7181,5.6117,3.2636,6.0788,18.2231,60.1093,5.9979,43.8076,268.74,0.6917,533.0691,1.9841,0.1374,0.0414,6.9274,0.015,25.2223
746,0,2189.8778,11.3848,12.5169,80.91,3.009,0.9308,5.1773,21.0858,622.7709,-0.0034,0.131,-0.0007,4.756,15.72,1.031,3.852,0.7639,0.9965,998.6102,259.6,7.24,0.0666,136.5272,0.0859,0.0016,2.2479,0.0803,0.1047,10.0551,6.2005,0.0039,,,0.0242,2.0184,40.6021,5.2031,2.4619,4.8457,14.6072,60.1002,15.4205,9.6113,247.852,0.6402,535.9764,2.6756,0.3616,0.1038,13.5155,0.0131,23.3852
1117,0,2206.1444,7.1726,12.5484,79.05,3.395,0.9255,1.5927,25.6928,608.1736,0.0106,0.1335,0.0022,2.765,15.73,1.319,3.233,0.7932,0.9983,1008.7122,186.5,4.84,0.03,66.6023,0.1449,0.0032,1.1814,0.0792,0.0913,9.2171,5.7883,0.0063,,,0.0379,2.3253,12.354,5.2631,2.087,3.3409,1.9496,95.3413,8.8617,21.9576,259.096,0.6128,532.5954,2.1606,0.3212,0.0944,14.8682,0.016,79.9402
479,0,2173.4556,6.4832,12.5553,78.11,2.508,0.9247,10.2355,14.7061,625.5327,-0.066,0.126,0.0003,4.375,15.69,1.182,3.276,0.5438,0.9972,989.4793,127.3,8.8,0.0277,50.6681,0.0784,0.005,0.7513,0.4092,0.0852,9.7132,7.1487,0.0029,,0.0088,0.0149,2.4155,10.0162,3.7542,2.3289,6.1589,4.484,46.2963,9.9193,15.3056,264.272,0.5671,535.3327,2.0886,0.3066,0.0934,14.6788,0.0114,138.2861
343,0,2180.9666,9.8112,12.4273,78.1,3.0210000000000004,0.9217,5.8727,19.1839,616.5755,-0.0333,0.1374,0.0029,4.325,15.92,1.456,3.145,0.716,0.9992,1004.7456,162.0,6.81,0.0319,106.0979,0.0423,0.0019,3.3889,0.1856,0.0765,9.3744,6.7531,0.0046,,,0.0225,2.2605,38.1397,7.2321,2.7142,4.7116,7.8395,97.0149,8.2293,14.6028,264.272,0.5671,535.9227,1.911,0.1435,0.0437,7.507999999999999,0.0138,45.2582
522,0,2183.3111,11.9112,12.5471,78.0,2.4730000000000003,0.9289,0.2818,26.8707,619.4391,-0.0261,0.126,-0.0036,4.361000000000001,15.99,1.314,2.968,0.7101,0.9945,1010.787,90.2,11.5,0.0405,52.0125,0.1369999999999999,0.0043,0.8614,0.408,0.0848,11.2031,8.2455,0.006,,0.0071,0.0102,2.6565,10.4453,5.9117,2.565,7.9807,9.8939,34.8837,9.8127,23.0054,,,535.1664,2.0973,0.2556,0.0745,12.1875,0.0107,63.2615
778,0,2174.7555,13.7707,12.4002,80.28,2.7960000000000003,0.9327,0.3391,26.1208,608.2536,0.0329,0.1308,-0.0009,4.666,15.78,1.144,3.215,0.8216,0.997,1007.2267,199.0,11.7,0.0835,107.473,0.1116,0.0042,4.4096,0.0731,0.1044,11.7399,8.1641,0.0035,,,0.0289,1.7105,25.6995,9.361,2.487,8.6037,10.3742,37.0861,10.6182,62.8508,264.272,0.5671,538.4991,2.2135,0.2363,0.0788,10.6737,0.0086,21.0599
367,0,2186.9889,8.1035,12.4869,65.84,4.021,0.9363,0.31,24.8182,606.02,-0.0696,0.1406,0.0068,4.269,15.77,1.182,3.1060000000000003,0.6848,0.9964,1003.5572,188.2,5.77,0.033,66.4874,0.0493,0.0061,2.5878,0.0583,0.0976,9.9663,5.9578,0.0076,,0.0212,0.0229,2.4188,22.6956,5.6904,3.8543,3.9885,17.112000000000002,62.0499,7.3364,10.2028,270.146,0.7716,532.4355,2.3806,0.2641,0.0896,11.0938,0.0136,388.9648
860,0,2175.3445,5.603,12.5288,76.72,3.312,0.9353,2.3182,26.2118,619.6609,0.0031,0.1284,0.0001,6.09,15.71,1.607,3.065,0.5325,0.9952,1002.4306,140.8,12.75,0.1317,232.5631,0.2101,0.0019,2.7606,0.4379999999999999,0.0631,7.6443,4.5174,0.0038,1.2844,0.0064,0.0267,2.5835,59.5363,11.9467,3.4369,8.4018,4.8286,48.6293,10.6963,26.29,264.272,0.5671,532.1736,2.4452,0.2222,0.0832,9.0851,0.0089,65.2186
676,0,2229.3333,12.2971,12.488,78.33,3.342,0.9295,-1.2973,27.5945,623.5209,-0.0687,0.1337,-0.0117,3.529,15.93,0.9791,3.138,0.7713,0.9991,1005.49,79.8,11.88,0.0342,52.9834,0.1078,0.0015,1.8643,0.0678,0.0786,10.3497,5.9955,0.01,,,0.0157,3.3867,9.8446,8.0366,3.2383,7.9562,8.2991,26.2009,10.5371,46.86600000000001,,,533.69,2.0464,0.4115,0.108,20.1086,0.0125,200.1816
1456,0,2306.1,7.8656,12.5469,77.1,2.704,0.9324,2.2618,26.3682,620.6609,0.0097,0.1339,-0.0019,4.435,15.71,1.503,3.15,0.6815,1.002,995.4129,161.2,12.5,0.0657,0.0,3332.4477,0.0039,2.1123,0.1372,0.0989,10.5921,6.6721,0.0062,1.9462,,0.0278,3.0007,0.0,116.8615,0.0,8.7071,8.1951,39.8804,6.3788,9.3586,264.298,0.7897,532.1073,1.8126,0.2619,0.0751,14.448,0.0108,545.6838
855,0,2205.7445,6.4448,12.4349,80.57,3.675,0.9215,5.5109,21.4279,604.3091,-0.0066,0.1299,0.0017,5.165,15.65,1.881,3.23,0.6717,0.995,1000.4791,136.8,6.94,0.0839,186.6624,0.0743,0.0036,2.5938,0.0723,0.0871,9.1201,5.2177,0.0071,0.9708,0.0052,0.0303,2.2668,35.5563,10.3373,2.2947,4.9138,9.453,64.2082,10.0921,11.0253,267.064,0.6940000000000001,534.1482,1.6633,0.2937,0.0853,17.6552,0.0437,80.5639
242,0,2181.1555,10.9579,12.6316,76.97,4.019,0.9337,12.1609,37.9497,614.0418,-0.011,0.1383,-0.0003,2.943,15.73,1.04,3.325,0.799,0.998,1012.4722,152.7,8.2,0.0967,115.9797,0.0314,0.0058,1.7253,0.0981,0.0937,9.4018,5.4682,0.0038,,0.0121,0.0285,2.1869,38.3584,5.5165,3.2088,5.6767,17.0089,60.1073,10.9645,17.5409,263.026,0.622,534.0745,1.4351,0.2545,0.0689,17.7352,0.0127,176.0329
1340,0,2206.4,7.9824,12.5439,80.79,2.374,0.9324,-2.8055,30.6359,621.0336,0.0069999999999999,0.1329,-0.001,4.185,15.84,1.338,3.045,0.7202,1.001,1010.0437,198.7,7.46,0.0514,68.3062,0.0576,0.0045,2.7078,0.1043,0.0989,9.4825,5.579,0.0042,0.7494,,0.0077,2.6287,24.5881,4.1176,2.6882,5.1201,12.5249,48.5651,10.3199,12.9565,269.558,0.6473,530.0846,1.9812,0.2753,0.0898,13.8979,0.0164,72.6469
1409,0,2200.2111,10.0908,12.4363,79.43,2.945,0.9168,1.7791,24.0609,630.7845,0.0584,0.1338,-0.0013,4.333,15.75,1.248,3.234,0.685,0.9972,999.1343,148.5,11.33,0.0373,80.992,0.0447,0.0052,3.4383,0.1515,0.03,7.0335,6.6708,0.0078,0.9695,,0.0173,2.1180000000000003,21.9174,6.5804,2.6351,8.0368,10.9078,32.7485,7.5895,28.0255,264.272,0.5671,535.2245,2.0034,0.3895,0.1179,19.442,0.0166,72.023
596,0,2124.8444,8.2795,12.481,65.01,3.459,0.9378,2.28,23.4612,608.5464,-0.0514,0.1293,0.0003,4.41,15.97,1.4469999999999998,3.1180000000000003,0.7232,0.9961,1007.4808,149.4,11.26,0.0306,170.3666,0.0368,0.0044,2.5283,0.0902,0.1019,9.7626,5.8152,0.0047,,0.0103,0.0135,2.7014,45.2295,8.0855,2.9429,7.5564,11.5381,26.8108,7.2038,13.6884,264.444,0.5924,536.0573,1.8813,0.2162,0.066,11.4941,0.0157,73.8657
453,0,2172.1223,7.9655,12.5478,79.59,2.23,0.9257,7.9373,18.1451,622.71,-0.0917,0.1306,0.0033,4.289,15.92,1.206,3.225,0.7884,0.9958,1004.7367,42.7,4.32,0.0289999999999999,96.5148,0.2699,0.0045,0.7039,0.0855,0.0856,10.967,7.3175,0.0053,,0.0062,0.0383,2.0026,17.654,2.6134,5.0506,3.0303,7.845,46.6586,13.2593,19.2616,264.272,0.5671,533.0191,2.0856,0.3025,0.1072,14.5051,0.0126,150.7761
115,1,2232.5889,5.7237,12.4827,74.19,2.634,0.934,18.5764,30.0601,634.3218,-0.0698,0.1406,0.0019,3.276,15.74,0.9082,3.136,0.7709999999999999,0.9982,1001.0291,164.1,19.62,0.0383,78.9197,0.1837,0.0041,3.6151,0.432,0.0224,6.1268,6.1159,0.0053,,0.0056,0.021,2.7099,14.2718,5.7921,3.0264,13.5349,12.3981,65.2038,8.8973,17.8215,,,532.1818,2.2788,0.2934,0.093,12.8759,0.0093,45.6835
799,0,2194.5889,8.9703,12.5216,80.26,2.817,0.9339,2.4218,23.8478,604.56,0.0346,0.1282,0.0004,4.633,15.73,1.182,3.3110000000000004,0.6879,0.9983,1006.1867,71.6,8.38,0.0459,238.0805,0.1292,0.0039,3.529,0.1651,0.0615,7.48,4.2603,0.0041,1.273,0.0346,0.0328,2.1188,49.0953,7.2727,3.61,5.6564,6.7334,41.7391,5.7115,34.3026,264.098,0.7624,532.2855,2.2181,0.2798,0.0887,12.6164,0.0098,187.0796
48,1,2169.4667,7.359,12.4622,65.83,5.171,0.9261,25.0382,20.2052,618.6736,0.0455,0.1361,0.0036,3.207,15.96,1.483,3.335,0.8142,0.998,1013.5244,254.0,19.73,0.0969,97.8339,0.0333,0.0047,3.2428,0.0877,0.0769,7.4193,5.7689,0.0102,,0.0309,0.0179,2.7979,25.9704,6.0093,3.8485,13.2681,17.8696,96.9697,5.3272,7.2369,261.338,0.7496,530.9973,2.1898,0.3743,0.1159,17.0935,0.0087,56.0357
1041,0,2213.9111,8.8381,12.4124,81.74,2.673,0.9315,-3.2945,29.873,619.2591,0.02,0.1286,0.0034,3.265,15.76,1.026,3.074,0.8145,0.9994,999.8622,108.4,8.48,0.0313,104.7422,0.0707,0.0054,2.7919,0.0959,0.1017,11.3349,8.6046,0.0047,1.5807,,0.0167,2.6243,12.6501,7.7363,2.5857,5.854,12.3785,38.6617,9.64,14.9122,264.272,0.5671,529.5955,2.1619,0.1878,0.0563,8.6853,0.0128,45.7019
1399,0,2192.1889,9.1026,12.4363,81.22,3.137,0.8778,-3.9618,31.4055,612.7873,0.0255,0.1439,0.0017,2.679,15.66,0.9602,3.427,0.8218,0.9992,999.9391,162.0,7.17,0.0289999999999999,94.2194,0.2231,0.005,2.66,0.1212,0.0569,8.1286,4.2867,0.0033,1.0439,,0.0421,2.8328,22.5787,4.2552,2.5228,4.9627,12.4203,24.3442,6.305,51.6664,281.27,0.6969,531.9873,2.068,0.2424,0.0906,11.7201,0.0108,41.1335
663,0,2167.9444,9.9996,12.5602,78.33,2.809,0.9346,-1.2336,26.3006,616.9518,-0.053,0.1288,0.0017,3.927,15.99,1.021,3.285,0.6849,0.9978,1008.4998,99.9,6.97,0.032,51.3009,0.0864,0.002,3.0264,0.1418,0.0639,7.2028,3.8407,0.0032,,0.0057,0.0091,2.989,17.3514,6.5383,5.549,4.646,20.2037,103.1289,14.1809,37.5266,,,536.0336,2.2003,0.4013,0.1132,18.2374,0.0155,44.3686
806,0,2204.5445,3.6817,12.1298,80.57,3.675,0.9242,6.1855,14.0352,628.4936,0.0624,0.1299,-0.0005,4.44,15.54,1.239,3.232,0.6847,0.9988,986.0991,147.9,9.17,0.0842,348.041,0.1599,0.0019,3.5223,0.0723,0.086,10.9212,6.1466,0.0059,1.4462,,0.0323,3.1117,51.9909,11.8533,3.6781,5.9842,5.9114,62.5938,10.7691,37.3218,251.59,0.7351,534.1482,1.6633,0.2937,0.0853,17.6552,0.0124,22.7661
1405,0,2217.5778,9.1002,12.5718,79.55,2.809,0.8769,-3.4618,30.7458,617.8027,-0.0045,0.1411,0.0002,2.398,15.73,0.9365,3.398,0.8741,1.0,1000.1451,97.9,3.5,0.0636,93.7671,0.1811,0.0041,3.3735,0.1071,0.0579,8.0767,5.3105,0.0091,0.579,,0.0426,1.9932,22.7701,4.7282,3.7643,2.3936,9.927,44.4886,10.7222,66.4854,264.272,0.5671,532.2664,2.0223,0.3007,0.0792,14.8684,0.0181,60.543
1263,0,2162.1333,5.7019,12.498,80.27,3.244,0.9179,1.9764,25.3216,620.9536,0.0108,0.1378,-0.0048,3.029,15.75,0.7048,3.475,0.821,0.9989,999.5619,174.6,9.58,0.0559,198.6794,0.0551,0.0041,2.0769,0.0619,0.0345,7.3844,5.5989,0.0058,0.6742,,0.0424,2.4605,58.5031,8.4689,2.4881,6.6172,18.1266,40.0,9.662,16.0891,271.778,0.5366,531.4591,1.9611,0.2474,0.0799,12.6151,0.024,50.5947
238,1,2230.0333,11.4256,12.6063,76.97,4.019,0.9337,8.9764,39.7661,607.0309,-0.0726,0.1322,0.0016,3.024,15.91,0.8987,3.276,0.8123,0.9978,1014.2044,181.2,15.27,0.0279999999999999,78.4343,0.0532,0.0083,2.4344,0.0981,0.0937,11.6832,7.0056,0.0051,,0.0072,0.0347,2.9058,13.6933,5.694,2.4919,10.1224,10.5038,129.4964,8.9504,95.8686,261.302,0.693,536.3273,2.2994,0.3228,0.0895,14.037,0.0138,34.7486
1224,0,2191.8445,9.9009,12.5718,8.243,4.393,0.9258,-0.5127,27.8596,625.3664,-0.009,0.1339,0.0009,2.803,15.77,0.7474,3.3960000000000004,0.8435,0.9956,1001.4982,134.2,7.09,0.0326,197.9741,0.0441,0.0024,1.9655,0.119,0.0827,10.1294,6.4601,0.0047,1.6247,,0.0414,2.4089,60.3539,9.4356,3.0927,4.7687,11.1124,35.7424,7.198,14.5355,264.272,0.5671,528.5973,2.22,0.2848,0.0859,12.8307,0.0136,54.1279
720,0,2227.2444,10.1364,12.5986,12.19,4.886,0.9306,-0.6727,26.1735,611.07,-0.0278,0.1291,0.0001,3.615,15.89,0.9933,3.168,0.7909999999999999,0.9972,999.819,78.8,10.06,0.0513,112.6014,0.0826,0.0045,2.2444,0.0993,0.108,10.8929,5.5878,0.0034,,0.0037,0.012,2.3527,29.2545,4.0416,2.9509,6.8464,11.2319,29.3333,8.4477,27.4366,265.788,0.6455,538.0,2.003,0.2341,0.0767,11.6871,0.0184,100.3091
461,0,2163.5889,2.9193,12.4722,65.74,3.08,0.9353,3.1191,24.0994,608.2055,-0.0444,0.1342,-0.0019,4.263999999999999,15.77,1.154,2.945,0.6556,0.9982,1007.3403,141.9,6.88,0.0352,86.4638,0.1216,0.0022,2.7717,0.1262,0.0915,9.6509,6.6829,0.0042,,0.0059,0.012,2.6299,19.8922,4.7027,2.6284,4.7727,12.4449,49.8468,11.3528,9.5588,248.496,0.8931,534.6536,1.6344,0.2708,0.0877,16.5701,0.0216,30.4587
802,0,2194.5889,10.9555,12.4349,79.38,2.951,0.9242,0.7355,24.3304,625.2027,-0.0074,0.1322,0.0004,4.44,15.54,1.239,3.232,0.6847,0.9988,986.0991,103.5,7.1,0.0296,238.0805,0.1292,0.0042,3.5351,0.0935,0.086,10.6759,8.2917,0.0033,,0.0046,0.0323,2.1188,49.0953,7.2727,3.61,4.7399,8.3517,46.9861,10.7691,42.8218,264.272,0.5671,534.1482,1.6633,0.2937,0.0853,17.6552,0.015,187.0796
419,0,2204.2889,8.4651,12.5227,77.05,3.029,0.925,8.8173,14.5322,629.1573,0.0162,0.1403,0.0058,3.004,15.84,1.1909999999999998,3.263,0.8387,1.001,1007.3587,197.9,12.71,0.0625,115.2172,0.0811,0.003,2.1965,0.4086,0.0841,11.4647,7.8997,0.0062,,0.0091,0.0258,3.5113,25.3988,4.4275,3.2624,8.7428,8.9626,62.43899999999999,11.7126,15.3056,264.272,0.5671,534.4964,2.4582,0.4976,0.1536,20.2424,0.0118,0.0
625,0,2217.8667,10.3926,12.5018,79.05,3.395,0.9288,1.5755,25.849,623.5809,-0.1077,0.1388,0.0095,3.099,16.02,0.9554,3.149,0.8222,0.9993,1008.1258,123.9,11.81,0.0221,78.3914,0.1155,0.0033,1.6032,0.0792,0.0833,11.7117,6.9481,0.0105,,0.0058,0.0118,2.1011,15.4474,5.0336,3.4157,8.0824,11.8991,129.0807,10.2782,12.6436,264.272,0.5671,531.3891,2.0882,0.3356,0.0923,16.0712,0.0123,65.4831
495,1,2235.0556,10.5555,12.448,78.38,1.831,0.9338,1.0045,23.2147,615.0109,-0.0157,0.1337,-0.0005,4.019,15.85,1.116,2.887,0.7025,0.9952,1000.9047,96.1,9.99,0.0474,102.5782,0.0315,0.0014,2.9829,0.0629,0.0932,10.8638,7.4685,0.0054,,0.0069,0.0096,2.3579,26.1569,5.4098,2.6010000000000004,6.8317,5.8807,49.5495,10.6698,15.2751,249.896,0.6195,534.4918,2.3933,0.389,0.1072,16.256,0.0103,102.1652
251,0,2185.8111,13.8365,12.4469,16.53,4.97,0.9227,16.4073,31.6904,619.0827,-0.0681,0.1348,0.0009,4.434,15.9,1.172,3.332,0.7025,0.9958,1005.6298,139.8,10.0,0.0355,51.3668,0.0394,0.0051,2.194,0.2195,0.0823,9.9553,5.9764,0.0053,,0.013,0.0254,2.3881,12.7433,3.7412,2.5448,6.6161,10.6074,124.3902,9.5858,29.3353,269.33,0.7498,532.6864,2.3328,0.2654,0.0784,11.3765,0.0135,220.0378
935,0,2060.66,6.4051,12.5049,80.14,3.088,0.9345,-2.9209,28.8106,617.6382,0.0279999999999999,0.1355,0.0004,6.023,15.75,1.805,3.087,0.5013,0.9953,999.7303,107.0,3.01,0.034,111.5857,1.5361,0.0031,1.6185,0.1743,0.0841,11.0565,6.9559,0.0041,0.6254,0.0115,0.0276,0.9609,23.1049,8.7451,2.9624,1.9674,13.5092,12.6512,12.3719,23.8454,269.742,0.9064,532.0973,2.1448,0.497,0.1443,23.1735,0.011,62.0056
