,pc_0,pc_1,pc_2,pc_3,pc_4,pc_5,pc_6,pc_7,pc_8,pc_9,pc_10,pc_11,pc_12,pc_13,pc_14,pc_15,pc_16,pc_17,pc_18,pc_19,pc_20,pc_21,pc_22,pc_23,pc_24,pc_25,pc_26,pc_27,pc_28,pc_29,pc_30,pc_31,pc_32,pc_33,pc_34
925,-0.4554620791254707,-1.7587474876764102,0.7136472362321389,0.9783922494795174,0.6901858751551565,0.3931619737051168,0.9300793509894174,-0.7421633737722456,-0.1962542265818244,0.024538073387951238,0.15630011684972145,-0.1384196462956496,-1.1203913366319416,-1.2261220827087012,-1.8975896578114115,-0.15023101074260217,-0.20310113687129783,-5.1477841570773046e-05,-1.2392054133084889,1.1112033276639806,0.18165348743917936,0.7902150663842334,-0.547318650283749,0.7872456120439159,-0.8347123374773413,-1.1971409815060887,0.11725003634761266,0.3060851522035849,0.7722766547077365,-0.2950495732197959,0.5072053745735323,0.24024884212128866,0.15441126666701635,6.946244206380394e-17,-2.5064535967787243e-16
606,-0.14729606206744764,-0.3854846160573003,-0.06676846376478643,0.3821776052849314,0.11814107848778926,-1.413025538617489,0.5010993863861355,-1.1371258614617872,0.24056633808216446,0.08640181471719507,-0.17794490772184032,-0.350741418747588,0.9461861526069905,0.669636284043752,-0.585424490024356,-0.02685830434538498,-0.7313507682094409,-0.5967960250740091,0.7342557842647539,-0.024851647849892074,-1.142427267683118,0.8611521363835086,0.2198731114045183,-0.176607394236923,0.5113312250941762,0.27331910194920855,-0.38075482690900175,-0.03459218810848474,0.7638429584158903,0.3489465492193225,0.05102842763530193,0.06633877255150274,-0.1448482923200574,-3.144010181275621e-16,-1.421020125135683e-16
1274,-0.27872464122116314,-0.8019225609770665,0.16907707563056287,0.16061415373829815,0.06649593265242588,1.4783501364461464,-3.4601507313037088,-0.377608436450732,-0.9962606096388837,-0.12182987038180139,-1.6214336511416987,-0.9206168179504015,0.5107238871645653,-0.5320891087714317,1.1310867783542813,1.0744775231675472,-0.29276189625468535,1.5761065059439345,0.510789208927437,0.5393724560545201,-0.13537738040904337,1.2808512774361016,-0.9784331157331744,-1.2915677370879453,-0.3784197830505945,-0.658356308138199,-1.82712465167556,-0.623342483768721,0.8680537500164263,0.0978182285626541,-0.03786318985221653,-0.689233324099823,0.2726533251607945,-4.06182524604741e-16,4.624181525922438e-16
33,-0.5916323889862687,1.9147468576738136,-0.8794668150215859,0.1591463502676157,0.03126678276696274,-0.20058774787502562,-0.30318082017291054,0.6883650159456273,-0.5986485742170601,1.0629110593691187,-0.02849333748708737,-0.08024183573567671,0.8805175113463126,1.003888749095232,-0.37904176452982685,0.8069520429778593,-0.011562933514197366,0.7710838919094489,-0.1566064405403363,-0.08752587946114229,0.7050453164952574,-0.544647340634188,-0.9421943434892506,-0.16843700337930267,-0.3920563131967481,0.14099591209132237,0.08015772793642857,-0.5003994175611411,-0.0780420305594871,0.08336093949038645,-0.08495757357734013,-0.32541411108627794,0.08900900151980279,5.679087563474931e-16,4.775611936650529e-16
939,-0.39178077499818575,-0.7281138908931648,-0.19811079610272703,0.41616728771755707,0.21521530365357416,-0.2245887285285325,0.533238426851934,-0.09215509802875645,0.17945826384595476,0.34191084514947434,0.13504889363465025,-2.830184650212044,1.9602815160421085,-0.6686061511510772,2.603591784672901,2.336416123073731,-0.8052901020697074,-0.8164913197634217,-0.29272175881371787,0.9137875915403947,-0.38503067874062147,-1.296433239718342,0.6702864769072608,0.7486202431890002,-1.701973488017739,-0.6089696370916485,-0.9019422198938107,0.36263713372698575,-0.8066749219193062,0.32801880388753735,-0.026198133016717813,-0.16293569471021827,-0.13527151478247876,2.3812644971056953e-16,-1.6962443533735863e-16
807,-1.5105984397418164,1.5827877906656032,1.9650074587698538,0.4354295308941287,-0.3160168006757961,0.003975716456386589,0.7494294079644694,0.5350446874774188,-1.3221295956095838,1.215206552512293,0.6061672220067069,0.8538937988315393,0.04123708320640929,-0.5614214351128204,0.2251744415169589,1.169796506177977,0.48073414580827667,-1.1227191793767641,0.14213887556122506,0.2285829191540131,0.5704360085590365,-0.827167986403159,-0.7931919430275479,-0.0018865225201272534,-0.1629064219658638,-0.477757121194333,-0.06398286358559671,-0.5694093484198197,-0.6778150361993351,-0.1634775726812765,-0.16373112792454408,-0.3324800942399058,0.3416590515873567,6.204946928069885e-16,1.2342160850184832e-16
1346,0.09899680120554359,1.0910995497894291,-0.5313944598049425,1.296835589698426,-0.7863569628456566,-2.134438538684551,-0.02679400615712969,-0.47139586728408606,-0.14512069098882624,0.3532627157040522,-0.8993417407910017,0.9156638652251995,0.5993477228942695,0.5479347635988179,-0.016152026200255753,-0.44604940685679695,0.18534953218237749,0.27659372986188646,0.47810897220826715,0.7078420711644703,-0.9022602630849073,0.317947288603625,0.2041189257596087,-0.4254686943583122,-0.580648910822835,-0.06368070702133614,1.303181540796002,0.5467931613592862,0.844499858130953,0.5247303600328065,-0.1177072100539465,-0.2977040983721689,0.18419933307252673,3.436506646092348e-16,9.588762459708947e-17
844,-1.0233532993502052,-2.4948534461624954,-0.36676027174368037,0.7139371115063881,0.593810448716655,-1.5153205838385526,-0.25635699154076924,0.7479218340904569,1.1407333886587525,-0.7843787920825077,0.9330271013049777,-0.01224798867860609,-0.34733672369655416,0.14097359787060823,1.072594483062467,0.08289840710147696,1.2711693515853089,-0.33410368546163155,0.35677374822153396,-0.40424869514242295,0.5585855705343102,0.17327700537999005,0.20164508911807957,-0.25275202699827665,-0.23581454194406667,1.5581585449332238,-0.30713008365416944,-0.45502267552081294,1.3095087027057024,0.14307110674567025,-0.05277265989245742,-0.14985331582787453,0.15577381258374018,-9.216894500486882e-16,5.812183321906223e-16
959,-0.6029239749182196,1.5714439949689474,0.6432537199601515,1.4963560678610903,0.5619845742441639,-2.0419826161339065,0.42806256513668683,-0.6628399782778599,0.3726612129282203,1.1887442350999964,0.2307908056986012,-0.5128768906600283,0.4982325583319026,0.7809212898262009,0.49418480468906556,0.8901408920351417,-0.35001854888545086,-0.24206114591716926,-0.5629888199132682,-0.7490221893072082,0.02969477384577988,-0.3640969593868363,0.7463960790736022,0.2493069263795732,-1.5459493057180074,-0.15837937424892473,0.46670847979321883,0.08899161685315041,0.5028245005425224,0.5082195462518245,-0.145316380022068,0.1782480789712303,0.22255230709060073,-4.914766964906442e-16,4.676964534850549e-16
1555,-0.021729906226141585,-1.6613265719206722,-2.1148861950387396,0.3312080910002334,-0.7312090913964073,-0.46550473202458065,0.05846018694382781,-1.0577944862539037,-0.11936481262093883,-0.6692651905490906,-0.2641706416143133,-0.7126149933158773,0.2755444383387533,0.1545622809133938,-0.6030980572847867,-0.6044384753819795,0.7927901811681042,0.599903070787014,0.18170185809051254,-0.007290953343837792,-0.17993721448758257,0.1841792009866053,0.19369578211749414,0.12252479613322666,0.09157849641650984,-0.34962763993740514,-0.44127302434997207,0.061715934122040114,0.35858925126410496,-0.49735142307844543,-0.18919095066697747,0.04909439019596958,0.19738666791798393,-2.716215499580724e-16,-1.6877325948748817e-16
150,0.013824643804878677,-0.29753747016371423,-0.47493938387045925,-0.739575284276664,0.734292681663756,0.7693838795241589,1.158751485653431,-0.5775891266388484,-0.32383308572958497,-0.4552405247840274,0.44476169617278954,0.1232042767174436,0.37379520690648393,1.0668964137258738,-0.6432604435898123,0.2763114933955303,0.1826022171124858,1.199551793226575,-0.1631670005155514,0.4477373654510995,-0.7464989564476581,1.8096245815697278,0.7029503414905248,0.06270947772946177,0.39347426882363373,0.4624836986768235,-0.01121095459570979,-0.06334803248969768,0.15841595890269164,-0.06799303744211932,-0.0806341020407777,-0.4020288977682581,-0.31534597969732514,5.41178993156378e-16,-3.5941163021333423e-16
142,0.2842483964246514,0.9097844561337189,0.9154892492190542,-2.517028679862537,0.2249799020611162,-0.9475623878639863,-0.19020333629612204,-0.03433185420634191,-1.1786319940840142,0.11239801575043117,1.2245587499801263,0.9080377912337393,-0.7836626712108415,0.6728346115899997,0.577305498493603,-1.1070016810268533,-0.911849228416395,-0.133146949675671,-0.8967974414931954,-0.7201957661824586,0.040620838514593076,0.11870346408108386,-0.024175214218642965,-1.143336907319889,-0.537131999007601,-0.7419345158553666,-0.08255578101900062,-0.5242528651720133,-0.025745463548493965,-0.19468468585365648,-0.04381849861252008,0.9442898804174782,0.05897448761281045,-2.256780873969018e-16,7.196061027364334e-18
332,-0.2472627229846227,0.6855458618656003,1.143955920329199,-1.3759873384708614,1.0810780891419332,1.5680914193430786,1.180326448104809,-0.6635428557407522,1.1419609307274472,-0.9508434279151157,-0.1170731811966448,1.3177852120453908,-0.17957208322425927,-0.6672756431904239,-1.014460914237251,-0.38112813650062227,-0.1988553809629964,-1.2043382686028583,-2.4294628635676725,0.8757444856307323,-0.6148692977381387,0.002663800584224886,-0.1476588534175332,-0.7970932227963451,-0.8369962064456681,1.1231291419690097,-0.834630919871561,0.41726004846763143,-0.21432138218948416,-1.0241725320659667,-0.42977700410872693,0.5316149779649446,0.2994171804525243,-7.096455940279876e-17,-1.7261562492651007e-16
809,0.028233050136009154,0.2561966976689078,1.071914953601675,0.3086644174477979,-1.1070686633190705,0.1773771484285057,-0.24481741563630743,0.20089787586539545,0.8126074942300399,-1.1327197228474248,-0.9780045220495467,0.7557518910484948,-0.3728908079356192,-1.3228235645047541,-0.04664948099023659,-0.4623738538192091,0.0939837322166787,-0.9737428090517554,-0.6221608002251219,-1.4397442876841637,-0.7636996794663896,0.5506251068799461,-1.0919977350865515,-0.6816379313187736,0.20845990317637816,0.08238547926400201,1.1551168142432893,0.6971411151378006,-0.6981053637602869,0.41175671934656993,0.10337925834187832,0.4093601832624368,-0.041635419146639145,-4.598839886094836e-16,-1.8398910674364482e-16
950,-0.37566922392313024,-1.4065246098543136,-0.0769756514703303,0.47181729934600036,0.2325512907952584,0.19061890811964521,0.31203097794130313,-0.2906941770480202,0.7008223366521426,1.8564393329538758,-1.0898991483874132,-0.5056243190369463,0.04784793407429304,0.6697112837177801,-0.4978030159114141,-0.6804931764099788,-0.15183052425241064,-1.8454940054292024,1.3402551674431131,-0.48181576627092443,0.21667636532070864,-1.9187661435225127,1.089871012914106,-0.7204508460134064,0.03038696372884987,-0.1289222169576302,0.5276754126588447,-0.5145818032411018,0.4738119337892808,0.1832908308247044,-0.06528725278130657,-0.183873600947531,-0.2362623634636757,6.822217924861198e-16,-2.7124555980954426e-16
1529,0.6514441980990678,-1.4638830872188189,-0.6242443401101135,-0.5563302494324931,-1.4489969782583545,0.5757965955943869,-0.08130157161891441,-0.20574418747852224,-0.704576998705853,1.0409381680080219,0.5262850193687527,-0.09425557456807727,-1.1493253262500487,0.8090160514355648,1.3455487502607077,-0.2620075478811544,-0.8268954385094115,-0.06329006579909413,-1.2271013121623406,0.132533458258618,0.23172285717196314,-0.8616194404178769,0.45484616671990974,-0.543542341907384,-0.13706422495899678,-0.8620989361803947,1.1433995940733528,0.10966787153075414,-0.3403516088274694,0.3572075894654987,0.0416349001160497,0.027671092507919152,-0.026401827434921685,1.795693803008602e-16,-1.779676448308889e-16
448,1.3458118336749785,-0.6755619192386524,-1.1482506555803746,-1.1392213462289775,1.0763539464050311,1.5186211432736019,1.2458343327744226,-0.037754909649594395,-0.05396048203585887,-0.3085096026983392,-0.20745625839486814,0.48216775124195843,-0.0939700274251893,-0.4092130489432134,0.3313294019627514,0.283896922031762,0.3211337630586947,0.16298913294462516,1.2941184654660516,0.5245260540017618,-0.7024074477993585,0.20630203669969294,1.4708896713627213,-0.8683588661749325,0.09250944829653546,0.5155617429039506,0.12108062791190169,-0.18791200654860074,0.8232057505816425,-0.34450959886117366,-0.2797706547759291,0.2032467654707786,-0.07067445046045302,1.1573805148525755e-15,-7.156362227414032e-16
1105,-0.34490112215171953,-2.1403778789055306,0.2332499682167076,1.68056316716739,0.376350599663471,-0.6982550089115686,-2.195772682323637,0.7668348377776247,4.327114388008811,-0.9092858957171549,0.9886103433096126,1.5166018121754372,-0.5810498273612122,-0.622532925581049,0.8272073452867243,-0.33010172630010925,0.527750995189746,1.6269636810217858,2.55300033393318,0.86142214658354,-2.2662607432817,-0.9240700764397731,1.8618875072078638,0.17147071276965878,-1.6977227269471955,2.2666381267252294,1.2576444840078678,0.6737312734321059,-0.5523355963271882,0.1778968112483953,-0.405593757490239,0.3089777243805035,-0.22282172034374273,4.963969293809172e-16,-5.599675927935462e-16
220,-0.8229301325705555,0.623864583940113,0.9455356463749908,-0.4141666845810018,0.29972238445300886,0.5339310205989882,0.24588769918470163,1.6365645656639074,-0.09308619803044335,-0.6680945033529563,-0.34181112892939797,-0.8717417054690216,-0.5257587211514543,0.9980280263805742,-0.7621404442121925,0.5044704971642503,0.9568373713789448,2.490735416764467,-1.378533580042385,0.3844683634802219,1.39860956512758,-0.08354054972747464,0.322721546786389,0.07038940148276712,-0.33410076773394387,0.09667781023865753,0.059884622522453024,-0.417582106346395,0.09763274325259504,-0.056189483816089625,0.03777780453335149,-0.4266864618105641,0.28483650293897883,2.96316769826051e-16,1.0553066920021359e-18
1092,-0.6732923020455185,1.4588343295397002,1.1336344146604544,0.6009270071419398,-0.7852626941193757,0.3989450817669683,0.10362522791808684,0.25092430875799177,-0.5706687224667142,-0.03835334342300467,0.2551290535952343,-0.1678864368246404,-0.1183621224057972,-0.7818693092877146,2.3405440613931097,1.6573282293561526,-1.4813400922129412,1.0774518422741275,-0.6806649572575707,0.21639627537873893,1.1625963942221587,-1.1470698834765365,-0.11969912621616352,-0.2515036456664514,-0.6220444588515995,-0.31400187758167236,0.6743886795279604,0.13279042819064996,-1.5678952950538445,0.17673166659283626,-0.20847169388311468,-0.03989359457763944,0.04275916603136201,-5.557020927246888e-16,3.986962164989478e-16
351,0.656508455879273,-1.8196037626487434,-0.7473761561984434,-0.3882825140538895,2.768744273976859,0.17828475273666342,0.26970761564514667,-0.06637031610919152,0.9649832685424293,2.0441285876615,-0.10304166390706007,1.3303775999650949,0.06553891898447818,1.9775990373733605,0.972128091883728,0.3290766044672846,2.8730352040373868,0.3854051366578136,-0.31282745964235187,0.6449626284892492,-0.9808768356629527,1.001875715089673,0.6121715400784769,0.21948546370757874,0.650652561190719,0.43340414499790075,-0.6361050060703576,0.07651640633770464,0.5585367450439207,-0.9924607355933455,-0.4847561260771499,0.5766577931205803,-0.14039397123254646,5.207721329493784e-17,-4.476681857677281e-17
911,-0.7374938992754924,1.2961577725043583,1.6051731131380964,1.7297931271382896,0.5392375100896966,-0.3825182020056173,0.8520663093466497,-1.3516450801235582,-0.5584056892706251,1.409738459304547,1.3414048249081805,0.3576169672215856,0.08155179260736112,0.20450364782078334,-1.5508171174845,0.1973191071116158,0.40778162381032235,0.2909399517314947,0.04355595123937801,0.9163713259941212,0.03648703757967586,0.6645422942649534,-0.16523821529227015,0.3864105918455659,0.4946852207043343,0.2238695918912817,0.2961403682688657,0.33668608552837015,-0.6089832491974262,-0.45208010646194596,-0.2632634171253524,0.32374857524358586,-0.02998641040713211,6.661189949068642e-17,-4.971873947914053e-16
185,-0.18574292530873887,0.9750549443091164,-2.425243314440653,-0.5624459197270092,-0.15162919196359476,0.5374956987876134,-0.10117596395305789,0.15354730232264185,0.8787202454897696,1.0419282258573788,-0.41692138453323635,-0.29784501382345685,1.353066122441538,0.3471824517920874,-0.5768087369808179,-0.7203158138175348,0.007741255152448927,-0.15385125113093615,-2.0544631853445154,-0.07857747944745397,0.036471261373880834,1.1003790124677197,-0.4422849331939873,1.0725699501907662,-1.7078751944638975,-0.04414906267252586,0.03300985349855241,-0.4629034637358839,0.08206234157737484,-0.13910903198471813,-0.014909650291796642,-0.09074132234217357,0.10298732002992651,-8.767656001104047e-16,-2.466358514879854e-16
986,-0.6436377588007823,-1.3314080637603047,0.37074715471962827,0.3791283082921487,-0.04923257192954521,0.7718308526442885,0.18352811599482777,-0.843586987169108,-0.33027007218216164,-0.45639522983339537,1.1675569781913608,-0.2698148821554385,-0.3966503714714871,0.3112671117110508,-0.8138902650388348,0.4614043049578928,0.223168852327442,-0.6786726664170752,0.08476260754931644,-0.3856839053327427,1.8170484076737994,1.1779041985446428,-0.28187486848447085,0.40906329730993046,-0.9232229372103798,-0.01933137990780199,0.1505499284740199,0.09167982846764304,0.5423355754612734,-0.15667111102367015,0.03936678237547419,0.3401685730292838,0.09700334060127526,-6.2418355803939e-16,9.057907313380993e-16
432,0.7826745159797827,-1.6559114479810684,-1.1029655698188685,-1.8494122080414412,-0.36956501307336725,-0.6823004238506231,0.002513966349874911,-1.5128226857393525,1.1012756865140199,-0.6615910045498161,-0.6388572037670314,-0.36188762355771187,1.2648454367573498,1.4279359941185175,-0.2430623575558478,-0.558455056989513,0.39713147777441543,1.050124731432185,-1.0182819988591003,-0.45433921343813144,0.08490671874216374,-0.2529544181671538,0.8850586178387764,0.6288295583281379,0.17526276363980947,-0.5416402557828567,0.27888330239634224,-0.23849035194126866,-0.0625224939537562,0.351596281592126,0.24155537817433875,0.15559624152167262,-0.08954624320092149,6.949203521672142e-16,-5.498933918175665e-16
96,1.4817652383315165,1.9900444478111727,-1.0503768628614918,-1.4335365090758776,-0.2582914380177647,-0.04078432096626187,0.6685837099681174,-0.122562570427489,-0.15406954835763448,0.8178677866314318,-1.5747518912383738,-1.8578747671864018,-0.0931663115083027,-0.11894118650019049,2.4828821532618637,1.2849473490668304,-0.09354383114515229,0.22374163314033577,0.47899029103329455,1.088687618097338,-0.4505287977268312,1.1102513121832287,0.7875985339579933,0.16884223503391765,-0.768019359611764,-1.2594419839273119,0.005456713373476494,0.24004910962560422,-0.18629415197936033,-0.7744546651831797,-0.4291038191869299,0.41793984145486135,0.23992245528591064,6.402259704952032e-16,-4.906381039327279e-18
585,-0.054768934216403324,0.8220552102292754,0.6762336866446322,-1.0431422832645383,1.6059769231637986,-0.3102376710101525,-0.25718359728257706,-1.2149285194501664,-0.23673600427874864,-0.5600469827995909,-0.6504200181253383,-1.1755145587419358,-0.5025379743627211,0.39138267185614467,-0.8443299712320532,-0.9240390015669667,0.6354171162062525,0.3430776953464132,0.28333047952949597,-1.3836211762433113,-0.44069592668429824,1.734545285451356,0.6292480789944833,0.5471199203375702,-0.22937896658671234,-1.6616065152427237,-1.131231883225226,-0.8757705419189996,-0.691165110720985,0.021069727525633974,0.12193302343118523,-0.2841682323788795,0.19675125586244466,1.1558111413503164e-16,2.5622638650386343e-17
1271,-1.0671614434732506,-1.0269672023202714,0.3406654608463343,1.848653534320109,-0.17283925032783373,1.2387435008849914,0.6559693189248114,0.8193577149970699,-0.5002794627492163,-0.9964760187355043,-0.46331822689831376,-0.22271679943062955,0.7159613883853098,-0.5544567098176367,1.1481298623551768,1.5978076211129593,0.5200274051757149,0.259022792614531,-0.21188083173916888,0.6327089210711343,-0.45510295145298874,-0.9747224073192188,-0.5495779924033031,0.6861635503034036,-1.240388686908337,0.35352299552812494,-0.031541179144442766,0.4495032405710356,1.0792879562562554,-0.1595692400824008,-0.20050713577964832,-0.07975364645333348,-0.217225155685259,-7.561264649059162e-17,-6.738499278487558e-17
1530,0.04806014265706431,-0.24058933277427397,-0.6542787581239482,1.1981146575465793,1.4004752369612976,-0.8517557610164224,0.45023890040344816,-0.5006827063246685,0.3976068207353064,-0.5090603005781621,0.467604115485819,-0.8977265830145007,-0.019886427782446803,0.260463300035921,-0.6287301587461211,-1.0656806167520652,-0.16375067505139582,0.36992294982568386,-1.0814971917630956,0.7093597292141388,-0.03935440008761727,1.4648873814720749,-0.36683209655891397,-0.2550937722278589,0.35544143592323385,0.6560210303349102,-0.2529380722926726,-0.19416919192328796,0.5649065280016281,0.027994916333420904,0.14516015445598437,-0.0522717953098269,-0.38834008550409643,6.100044853627105e-17,-1.0729124830651991e-16
1301,-0.792944357808659,0.8034724503984771,1.2279201241242228,1.6130752842241127,0.14686623873700322,0.7538807303745931,1.1405072153774733,-0.011243820020817486,-1.0498349371908977,0.09152909305962975,-0.6593679069209348,0.6353588995859877,1.3863274055492254,0.03170693120920554,-0.9246567931310126,1.1681679996892458,-0.20360274181594068,1.4077499542506364,0.06992935580135268,0.8359145605552383,-0.586668613832355,0.346011211342963,-1.0675010169183965,0.1680477484826627,0.24704784419908898,0.434643305474268,0.1589165314430793,0.353344912688245,0.18583365206889368,-0.15031767787586192,-0.1774238298408475,0.0019170242299714182,-0.06840387683685926,-3.476314199956865e-16,1.6814827858128116e-16
803,-0.5335779839147742,0.5514161654231048,1.6619208222731345,0.9293010721674052,-1.477217285859305,0.6847107267645067,-0.5687145661718038,0.02772348231054194,-0.3093756781508751,-0.09942270029344978,0.15415705845093336,1.0279488047635132,0.5119526794114709,0.1485394577793393,-0.15902447534047384,-0.005985784790742088,-0.3191274626182341,-0.3483725498139153,0.5219611570480686,0.01568456176594371,-0.38036636919110395,-1.2399813272124556,-0.6782755339125692,-0.9262417416923288,0.2321961727107007,0.23832662280864317,0.6310582411812973,-0.1861965238966481,0.2501339283074377,0.5704985467842993,0.15656317636812392,-0.117983969423888,-0.11517621087082246,-5.18247832689483e-16,1.5730837155350502e-16
733,-0.6151592572096826,0.800840417977008,1.2090226940244728,0.31532357032407216,0.11409213319909596,-1.3262681316988216,0.5016552644316131,0.23984250797218384,0.13362964974667593,0.7425418093592377,0.046266218235719934,-0.28323201340811344,-0.11987711041215691,0.7695629136406856,0.772636899590006,0.20444192390991872,-0.990215631138216,-0.03325964964904889,-0.10796392483019335,-0.31551601114197414,0.1147939389208405,-0.545273699848312,-0.26288156470926405,-0.5833678770396662,-0.03252674101048991,0.48915795567356973,0.4399645713327346,-0.3911034365095613,0.10115620332983652,0.1896900881064658,-0.07648869809858028,-0.17850337015868592,0.5072180809120111,-3.20008708344023e-16,3.099790256612564e-16
671,0.126145498163038,-1.5594986996267046,0.030321917976900377,-0.55132835708188,0.05121546837260037,-0.8458116720531901,0.15038826096380206,-0.388323904069609,-0.4820055409842188,0.13363114571480864,0.5392974661470958,0.4440182447429677,0.8531867575202421,0.0051914107714182796,-1.0207591789553614,0.058653271187895484,-1.6065224995658514,0.23489781055836867,2.2774816861950717,-0.8934266199512124,-0.018596694841937787,0.3315821328245872,-0.11809595221890022,0.17331014920499596,0.42380646411484246,0.11663067826525789,-0.32101628449906705,-0.2057984618816407,-0.6944599685536467,0.2245960770901022,-0.01912687783636417,0.1845955475367973,-0.1262690386482794,-5.120231861169147e-16,4.256536051471477e-16
1101,-1.2062865971033119,-0.9562012745781632,0.39975774813649345,1.4573824032427776,0.964358755719615,-0.436646457983864,1.1574533508928806,0.5392667937731375,-0.680640255109582,0.2746340710860523,0.0650258047355001,0.30893405736096125,0.33109858272859843,0.2827305397118666,0.3502661438916962,0.7452863040763285,-0.5087589932802161,1.244870652125496,-0.19794874350585265,0.0016793643668628281,0.12103745385558833,0.2737796298719565,-0.563386147304533,0.173390371743951,-0.285172492029595,1.0845716830363152,-0.3228879048758926,-0.03878917512156093,0.37900610476113644,-0.47557851795155043,-0.1808883441095774,-0.03211512296937848,-0.023668785413961915,1.3680325257360406e-16,-1.1433075761015822e-17
1542,-0.9137214677980787,2.271893807870839,0.46417435909832655,0.7299159249528416,0.12061281795399627,-1.0015458224251539,0.07779103907914559,0.46754075377636756,-1.2609682208190631,-0.11425832740316644,0.645868190460796,-0.08250712673661198,-0.8354118329264804,0.1352792741570765,0.5131902073883281,-0.32868498493323234,-0.7184720326497116,-0.12693414296263061,-1.618208355883091,-0.7457846311100309,0.06669822980249569,0.3093194385876549,-1.1502054264363903,-0.45699425347708894,0.4892453497114911,0.009578453730572088,-0.2670746307341427,-0.5896697606556447,-0.2997132384502961,0.24166208333536002,0.17459370259832083,-0.30104782775840283,0.06834842078454463,7.471898682812521e-16,-5.753616732280299e-16
271,-0.17855174835054313,1.247813705778226,1.3240734141667994,-0.6756379908704391,0.2708270028466922,1.5667229826638274,1.0326380830634716,1.4044365440419608,1.9222616582866954,3.033331786297502,-3.0667059288581493,-2.8792822351109897,1.0237679937351902,1.5303412599260113,2.1015228795243726,-1.3819249747691629,0.8558309170452977,0.2634807724839524,-0.5481999696516718,-1.6945041473586935,-0.19216087405736895,-3.5171612895835613,0.7597245054267837,0.6255059469834503,0.07422468920543109,0.5186030742435029,-0.03540325636255889,-1.3146165658747768,0.27299923245997765,-0.6088196337555182,-0.08427833709618138,0.5874026424333563,-0.1015299937203932,-4.646983904640042e-16,1.9332034040746529e-16
783,-0.9479630137428876,-0.12874671490085435,0.9309568643281306,-1.048423260519915,-0.04452415502573561,-0.49412590303561776,0.6650518668690548,0.6855955865960831,-1.2917396455503791,-0.475268960293878,-0.410558597280025,-0.7467384170578386,0.7989318344464234,0.9410975233656163,-0.3471906647161127,0.5372696433321565,1.922709031568698,-1.6939617702571061,-0.06732784920744969,-0.10682048169870462,1.0486680823945826,-0.17103255587743155,-0.032420023328759,-0.5978458796716984,0.911837888347872,-0.492786299778748,-0.07355403693121382,-0.7454362978315678,-1.0760343496112854,-0.4028530796978275,0.036833225866708785,-0.18961377551720104,0.17615945712651132,5.882294252874053e-17,-1.6498689213854523e-16
434,-0.2665656360808349,1.3162423405600119,0.3002097713568356,0.0141701686610227,-0.8242835611368579,0.38898993597266435,-0.33637752818162775,-0.17237526540824516,0.40585780000975524,-0.7913093598029678,1.3363408341467842,0.13694504632643453,0.42783374586098766,0.9365949240820466,-0.27631479388002217,-0.595439765784486,1.319678380448351,0.4788855166557575,-0.6947078726050324,0.0957840854373041,-0.6763890802706904,-0.21415302616347645,0.26627921820582345,0.25608085863687524,-0.14485910710995067,0.46676805654007125,0.38234641878469583,-0.33326535277904795,0.056951383235462144,0.4189527993153959,0.22764221901929768,-0.26705905217188874,-0.13024995594599756,-6.390280300177795e-16,2.922000766172346e-16
493,0.7953353461663146,-1.226956451855444,-0.8954614563724479,-1.342183501815701,-1.1785784831245951,0.4345376868404572,0.08265127833835738,-0.966258118516511,1.3296920225013102,-0.8052991524345756,0.018723857297846792,-0.3799459820627604,0.5621499762611517,0.4053052794550229,0.4398772587483347,-0.6003537703363752,0.4561830124561976,-0.3500144422855226,-0.3902613451696024,-0.07342126558624237,0.16845956865605125,0.13350001023748398,-0.17647592206670804,-0.6917288115802648,1.1534333227983393,0.88360504030569,0.7569605165981264,-0.1736409228589211,-0.11388713486701083,0.4926408510281038,0.22484846060836852,0.06948807039433673,-0.30812292825086085,5.579418139077338e-16,-5.104290899693291e-16
1403,-0.5480306644775091,-1.3064224773632909,-0.03112078324972258,-0.27799517580401134,-0.41205612345782566,-0.8982767932053367,1.2095489318058215,-0.868202211498819,-1.1262714153579074,-0.46837321640510576,-0.29913904453891177,0.648890646812783,0.24067720422147917,-0.008805786226647573,0.2997317163247854,-0.4766108057326893,-0.34924216792763624,0.7271951737774157,0.24673533386552896,-0.07248862343780857,-0.4778791344107844,-0.1616802053151869,-0.3723499055030755,1.4243450693230002,-0.010088698226632336,-0.5144447491148902,-0.4296975516955842,0.22539770105138524,0.11935022181802836,-0.6672207950479551,0.0838590394721068,0.14645193562552788,0.10877735451838476,1.9819265153812855e-17,-1.5201691480173943e-16
1129,-0.6231577674974651,-0.6591829468103642,-0.40847713217068876,0.30956992463088756,-0.19266693855546407,-2.6188987242340755,0.4048486648815992,-0.447985657892288,-0.2513237086628097,-0.45523544318554654,0.6054045866703303,0.8128325015337213,-0.8239830354921595,0.7033346568428333,1.1532167166817582,-0.7181719371694167,-1.5222805564493005,-0.526823493978272,-0.7823151082084733,-0.010461379505685445,-0.16282326094592828,0.18371045706295544,0.2933675657264846,-0.718103939128618,-0.5791526800547339,0.6150333015707197,0.5792796001167952,0.026978117740073977,-0.1980025301709611,0.21899622945099248,-0.17725923709497338,-0.31441365695165835,0.042571427464241376,1.6250526613592035e-16,5.265743054478404e-17
